longitud;latitud;parametro;anio-mes-dia;valor
-3.690833;40.437778;08;2003-04-01;14.23
-3.690833;40.437778;08;2003-05-01;48.03
-3.690833;40.437778;08;2003-06-01;27.00
-3.690833;40.437778;08;2003-07-01;59.94
-3.690833;40.437778;08;2003-08-01;83.89
-3.690833;40.437778;08;2003-09-01;131.7
-3.690833;40.437778;08;2003-10-01;32.82
-3.690833;40.437778;08;2003-11-01;73.71
-3.690833;40.437778;08;2003-12-01;99.30
-3.690833;40.437778;10;2003-02-01;32.65
-3.690833;40.437778;10;2003-03-01;16.12
-3.690833;40.437778;10;2003-04-01;40.66
-3.690833;40.437778;10;2003-05-01;21.56
-3.690833;40.437778;10;2003-06-01;30.17
-3.690833;40.437778;10;2003-07-01;26.61
-3.690833;40.437778;10;2003-08-01;58.77
-3.690833;40.437778;10;2003-09-01;32.64
-3.690833;40.437778;10;2003-10-01;45.32
-3.690833;40.437778;10;2003-11-01;33.78
-3.690833;40.437778;10;2003-12-01;51.18
-3.690833;40.437778;12;2003-02-01;192.1
-3.690833;40.437778;12;2003-03-01;89.00
-3.690833;40.437778;12;2003-04-01;102.0
-3.690833;40.437778;12;2003-05-01;93.62
-3.690833;40.437778;12;2003-06-01;92.13
-3.690833;40.437778;12;2003-07-01;124.0
-3.690833;40.437778;12;2003-08-01;184.0
-3.690833;40.437778;12;2003-09-01;198.4
-3.690833;40.437778;12;2003-10-01;173.4
-3.690833;40.437778;12;2003-11-01;204.9
-3.690833;40.437778;12;2003-12-01;299.7
-3.690833;40.437778;14;2003-02-01;20.43
-3.690833;40.437778;14;2003-03-01;28.71
-3.690833;40.437778;14;2003-04-01;28.57
-3.690833;40.437778;14;2003-05-01;48.42
-3.690833;40.437778;14;2003-06-01;36.34
-3.690833;40.437778;14;2003-07-01;43.11
-3.690833;40.437778;14;2003-08-01;45.81
-3.690833;40.437778;14;2003-09-01;37.43
-3.690833;40.437778;14;2003-10-01;16.34
-3.690833;40.437778;14;2003-11-01;16.15
-3.690833;40.437778;14;2003-12-01;10.37
-3.690833;40.437778;20;2003-02-01;19.71
-3.690833;40.437778;20;2003-03-01;8.630
-3.690833;40.437778;20;2003-04-01;18.68
-3.690833;40.437778;20;2003-05-01;7.990
-3.690833;40.437778;20;2003-06-01;15.07
-3.690833;40.437778;20;2003-07-01;16.24
-3.690833;40.437778;20;2003-08-01;17.22
-3.690833;40.437778;20;2003-09-01;14.19
-3.690833;40.437778;20;2003-10-01;20.25
-3.690833;40.437778;20;2003-11-01;15.82
-3.690833;40.437778;20;2003-12-01;28.38
-3.690833;40.437778;30;2003-02-01;4.040
-3.690833;40.437778;30;2003-03-01;2.290
-3.690833;40.437778;30;2003-04-01;3.610
-3.690833;40.437778;30;2003-05-01;1.850
-3.690833;40.437778;30;2003-06-01;2.910
-3.690833;40.437778;30;2003-07-01;3.260
-3.690833;40.437778;30;2003-08-01;4.040
-3.690833;40.437778;30;2003-09-01;2.750
-3.690833;40.437778;30;2003-10-01;4.160
-3.690833;40.437778;30;2003-11-01;4.130
-3.690833;40.437778;30;2003-12-01;5.880
-3.690833;40.437778;35;2003-02-01;5.020
-3.690833;40.437778;35;2003-03-01;2.180
-3.690833;40.437778;35;2003-04-01;4.240
-3.690833;40.437778;35;2003-05-01;2.080
-3.690833;40.437778;35;2003-06-01;3.230
-3.690833;40.437778;35;2003-07-01;4.100
-3.690833;40.437778;35;2003-08-01;3.980
-3.690833;40.437778;35;2003-09-01;3.370
-3.690833;40.437778;35;2003-10-01;5.260
-3.690833;40.437778;35;2003-11-01;3.970
-3.690833;40.437778;35;2003-12-01;7.200
-3.690833;40.437778;37;2003-02-01;12.78
-3.690833;40.437778;37;2003-03-01;4.870
-3.690833;40.437778;37;2003-04-01;10.08
-3.690833;40.437778;37;2003-05-01;4.390
-3.690833;40.437778;37;2003-06-01;7.500
-3.690833;40.437778;37;2003-07-01;9.540
-3.690833;40.437778;37;2003-08-01;9.300
-3.690833;40.437778;37;2003-09-01;8.520
-3.690833;40.437778;37;2003-10-01;12.16
-3.690833;40.437778;37;2003-11-01;9.070
-3.690833;40.437778;37;2003-12-01;16.17
-3.690833;40.437778;38;2003-02-01;4.750
-3.690833;40.437778;38;2003-03-01;2.020
-3.690833;40.437778;38;2003-04-01;4.120
-3.690833;40.437778;38;2003-05-01;1.790
-3.690833;40.437778;38;2003-06-01;3.160
-3.690833;40.437778;38;2003-07-01;3.900
-3.690833;40.437778;38;2003-08-01;3.740
-3.690833;40.437778;38;2003-09-01;3.210
-3.690833;40.437778;38;2003-10-01;4.450
-3.690833;40.437778;38;2003-11-01;3.550
-3.690833;40.437778;38;2003-12-01;5.950
-3.690833;40.437778;39;2003-02-01;6.120
-3.690833;40.437778;39;2003-03-01;2.680
-3.690833;40.437778;39;2003-04-01;5.100
-3.690833;40.437778;39;2003-05-01;2.270
-3.690833;40.437778;39;2003-06-01;3.930
-3.690833;40.437778;39;2003-07-01;4.780
-3.690833;40.437778;39;2003-08-01;4.300
-3.690833;40.437778;39;2003-09-01;3.910
-3.690833;40.437778;39;2003-10-01;5.600
-3.690833;40.437778;39;2003-11-01;4.590
-3.690833;40.437778;39;2003-12-01;7.720
-3.690833;40.437778;42;2003-02-01;1.280
-3.690833;40.437778;42;2003-03-01;1.140
-3.690833;40.437778;42;2003-04-01;1.260
-3.690833;40.437778;42;2003-05-01;1.230
-3.690833;40.437778;42;2003-06-01;1.270
-3.690833;40.437778;42;2003-07-01;1.290
-3.690833;40.437778;42;2003-08-01;1.350
-3.690833;40.437778;42;2003-09-01;1.280
-3.690833;40.437778;42;2003-10-01;1.400
-3.690833;40.437778;42;2003-11-01;1.470
-3.690833;40.437778;42;2003-12-01;1.690
-3.690833;40.437778;44;2003-02-01;0.180
-3.690833;40.437778;44;2003-03-01;0.060
-3.690833;40.437778;44;2003-04-01;0.070
-3.690833;40.437778;44;2003-05-01;0.060
-3.690833;40.437778;44;2003-06-01;0.120
-3.690833;40.437778;44;2003-07-01;0.090
-3.690833;40.437778;44;2003-08-01;0.130
-3.690833;40.437778;44;2003-09-01;0.110
-3.690833;40.437778;44;2003-10-01;0.210
-3.690833;40.437778;44;2003-11-01;0.150
-3.690833;40.437778;44;2003-12-01;0.330
-3.680278;40.421669;01;2003-01-01;15.15
-3.680278;40.421669;01;2003-02-01;35.81
-3.680278;40.421669;01;2003-03-01;15.77
-3.680278;40.421669;01;2003-04-01;13.07
-3.680278;40.421669;01;2003-05-01;5.540
-3.680278;40.421669;01;2003-06-01;7.620
-3.680278;40.421669;01;2003-07-01;6.310
-3.680278;40.421669;01;2003-08-01;7.020
-3.680278;40.421669;01;2003-09-01;6.700
-3.680278;40.421669;01;2003-10-01;4.420
-3.680278;40.421669;01;2003-11-01;17.09
-3.680278;40.421669;01;2003-12-01;25.59
-3.680278;40.421669;06;2003-01-01;1.110
-3.680278;40.421669;06;2003-02-01;1.230
-3.680278;40.421669;06;2003-03-01;0.770
-3.680278;40.421669;06;2003-04-01;0.620
-3.680278;40.421669;06;2003-05-01;0.450
-3.680278;40.421669;06;2003-06-01;0.830
-3.680278;40.421669;06;2003-07-01;0.680
-3.680278;40.421669;06;2003-08-01;0.410
-3.680278;40.421669;06;2003-09-01;0.660
-3.680278;40.421669;06;2003-10-01;0.930
-3.680278;40.421669;06;2003-11-01;0.980
-3.680278;40.421669;06;2003-12-01;1.100
-3.680278;40.421669;08;2003-01-01;63.93
-3.680278;40.421669;08;2003-02-01;74.83
-3.680278;40.421669;08;2003-03-01;55.88
-3.680278;40.421669;08;2003-04-01;75.68
-3.680278;40.421669;08;2003-05-01;54.59
-3.680278;40.421669;08;2003-06-01;73.06
-3.680278;40.421669;08;2003-07-01;60.04
-3.680278;40.421669;08;2003-08-01;63.88
-3.680278;40.421669;08;2003-09-01;60.76
-3.680278;40.421669;08;2003-10-01;69.48
-3.680278;40.421669;08;2003-11-01;64.54
-3.680278;40.421669;08;2003-12-01;87.03
-3.680278;40.421669;10;2003-01-01;12.15
-3.680278;40.421669;10;2003-02-01;37.36
-3.680278;40.421669;10;2003-03-01;16.72
-3.680278;40.421669;10;2003-04-01;29.68
-3.680278;40.421669;10;2003-05-01;17.84
-3.680278;40.421669;10;2003-06-01;33.58
-3.680278;40.421669;10;2003-07-01;25.04
-3.680278;40.421669;10;2003-08-01;43.27
-3.680278;40.421669;10;2003-09-01;26.77
-3.680278;40.421669;10;2003-10-01;23.84
-3.680278;40.421669;10;2003-11-01;23.07
-3.680278;40.421669;10;2003-12-01;41.34
-3.680278;40.421669;12;2003-01-01;146.7
-3.680278;40.421669;12;2003-02-01;176.3
-3.680278;40.421669;12;2003-03-01;93.52
-3.680278;40.421669;12;2003-04-01;113.6
-3.680278;40.421669;12;2003-05-01;69.84
-3.680278;40.421669;12;2003-06-01;142.5
-3.680278;40.421669;12;2003-07-01;102.0
-3.680278;40.421669;12;2003-08-01;75.11
-3.680278;40.421669;12;2003-09-01;101.5
-3.680278;40.421669;12;2003-10-01;140.3
-3.680278;40.421669;12;2003-11-01;130.3
-3.680278;40.421669;12;2003-12-01;192.8
-3.680278;40.421669;14;2003-01-01;11.10
-3.680278;40.421669;14;2003-02-01;14.21
-3.680278;40.421669;14;2003-03-01;18.55
-3.680278;40.421669;14;2003-04-01;34.15
-3.680278;40.421669;14;2003-05-01;53.77
-3.680278;40.421669;14;2003-06-01;31.75
-3.680278;40.421669;14;2003-07-01;42.83
-3.680278;40.421669;14;2003-08-01;75.43
-3.680278;40.421669;14;2003-09-01;40.12
-3.680278;40.421669;14;2003-10-01;16.48
-3.680278;40.421669;14;2003-11-01;11.95
-3.680278;40.421669;14;2003-12-01;5.350
-3.680278;40.421669;42;2003-01-01;1.260
-3.680278;40.421669;42;2003-02-01;1.690
-3.680278;40.421669;42;2003-03-01;1.270
-3.680278;40.421669;42;2003-04-01;1.270
-3.680278;40.421669;42;2003-05-01;1.230
-3.680278;40.421669;42;2003-06-01;1.560
-3.680278;40.421669;42;2003-07-01;1.050
-3.680278;40.421669;42;2003-08-01;1.220
-3.680278;40.421669;42;2003-09-01;1.250
-3.680278;40.421669;42;2003-10-01;1.260
-3.680278;40.421669;42;2003-11-01;1.370
-3.680278;40.421669;42;2003-12-01;1.410
-3.680278;40.421669;44;2003-01-01;0.240
-3.680278;40.421669;44;2003-02-01;0.180
-3.680278;40.421669;44;2003-03-01;0.110
-3.680278;40.421669;44;2003-04-01;0.110
-3.680278;40.421669;44;2003-05-01;0.100
-3.680278;40.421669;44;2003-06-01;0.530
-3.680278;40.421669;44;2003-07-01;0.050
-3.680278;40.421669;44;2003-08-01;0.070
-3.680278;40.421669;44;2003-09-01;0.230
-3.680278;40.421669;44;2003-10-01;0.200
-3.680278;40.421669;44;2003-11-01;0.130
-3.680278;40.421669;44;2003-12-01;0.220
-3.680278;40.421669;89;2003-01-01;1.500
-3.680278;40.421669;89;2003-02-01;00.00
-3.680278;40.421669;89;2003-03-01;00.00
-3.680278;40.421669;89;2003-04-01;00.00
-3.680278;40.421669;89;2003-05-01;00.00
-3.680278;40.421669;89;2003-06-01;00.00
-3.680278;40.421669;89;2003-07-01;00.00
-3.680278;40.421669;89;2003-08-01;00.00
-3.680278;40.421669;89;2003-09-01;00.00
-3.680278;40.421669;89;2003-10-01;2.500
-3.680278;40.421669;89;2003-11-01;00.00
-3.680278;40.421669;89;2003-12-01;00.00
-3.682222;40.421667;01;2003-01-01;8.050
-3.682222;40.421667;01;2003-02-01;26.89
-3.682222;40.421667;01;2003-03-01;9.980
-3.682222;40.421667;01;2003-04-01;16.38
-3.682222;40.421667;01;2003-05-01;5.800
-3.682222;40.421667;01;2003-06-01;7.540
-3.682222;40.421667;01;2003-07-01;9.180
-3.682222;40.421667;01;2003-08-01;10.11
-3.682222;40.421667;01;2003-09-01;9.560
-3.682222;40.421667;01;2003-10-01;11.14
-3.682222;40.421667;01;2003-11-01;16.15
-3.682222;40.421667;01;2003-12-01;24.37
-3.682222;40.421667;06;2003-01-01;0.810
-3.682222;40.421667;06;2003-02-01;1.390
-3.682222;40.421667;06;2003-03-01;0.730
-3.682222;40.421667;06;2003-04-01;0.880
-3.682222;40.421667;06;2003-05-01;0.520
-3.682222;40.421667;06;2003-06-01;0.710
-3.682222;40.421667;06;2003-07-01;0.580
-3.682222;40.421667;06;2003-08-01;0.500
-3.682222;40.421667;06;2003-09-01;0.500
-3.682222;40.421667;06;2003-10-01;0.660
-3.682222;40.421667;06;2003-11-01;0.790
-3.682222;40.421667;06;2003-12-01;1.230
-3.682222;40.421667;08;2003-01-01;57.42
-3.682222;40.421667;08;2003-02-01;77.60
-3.682222;40.421667;08;2003-03-01;55.31
-3.682222;40.421667;08;2003-04-01;80.43
-3.682222;40.421667;08;2003-05-01;53.61
-3.682222;40.421667;08;2003-06-01;61.97
-3.682222;40.421667;08;2003-07-01;63.85
-3.682222;40.421667;08;2003-08-01;79.30
-3.682222;40.421667;08;2003-09-01;64.58
-3.682222;40.421667;08;2003-10-01;65.86
-3.682222;40.421667;08;2003-11-01;63.28
-3.682222;40.421667;08;2003-12-01;94.01
-3.682222;40.421667;10;2003-01-01;17.62
-3.682222;40.421667;10;2003-02-01;12.47
-3.682222;40.421667;10;2003-03-01;10.43
-3.682222;40.421667;10;2003-04-01;37.12
-3.682222;40.421667;10;2003-05-01;19.94
-3.682222;40.421667;10;2003-06-01;33.94
-3.682222;40.421667;10;2003-07-01;23.50
-3.682222;40.421667;10;2003-08-01;45.72
-3.682222;40.421667;10;2003-09-01;29.39
-3.682222;40.421667;10;2003-10-01;24.48
-3.682222;40.421667;10;2003-11-01;21.88
-3.682222;40.421667;10;2003-12-01;34.75
-3.682222;40.421667;12;2003-01-01;134.6
-3.682222;40.421667;12;2003-02-01;228.1
-3.682222;40.421667;12;2003-03-01;109.8
-3.682222;40.421667;12;2003-04-01;146.0
-3.682222;40.421667;12;2003-05-01;79.95
-3.682222;40.421667;12;2003-06-01;116.7
-3.682222;40.421667;12;2003-07-01;104.7
-3.682222;40.421667;12;2003-08-01;113.2
-3.682222;40.421667;12;2003-09-01;106.5
-3.682222;40.421667;12;2003-10-01;131.6
-3.682222;40.421667;12;2003-11-01;134.5
-3.682222;40.421667;12;2003-12-01;280.4
-3.682222;40.421667;14;2003-01-01;12.31
-3.682222;40.421667;14;2003-02-01;13.38
-3.682222;40.421667;14;2003-03-01;21.00
-3.682222;40.421667;14;2003-04-01;21.58
-3.682222;40.421667;14;2003-05-01;45.39
-3.682222;40.421667;14;2003-06-01;18.26
-3.682222;40.421667;14;2003-07-01;37.23
-3.682222;40.421667;14;2003-08-01;64.94
-3.682222;40.421667;14;2003-09-01;33.19
-3.682222;40.421667;14;2003-10-01;19.13
-3.682222;40.421667;14;2003-11-01;17.51
-3.682222;40.421667;14;2003-12-01;3.780
-3.682222;40.421667;20;2003-05-01;9.670
-3.682222;40.421667;20;2003-06-01;8.940
-3.682222;40.421667;20;2003-07-01;7.100
-3.682222;40.421667;20;2003-08-01;5.020
-3.682222;40.421667;20;2003-09-01;3.960
-3.682222;40.421667;20;2003-10-01;9.780
-3.682222;40.421667;20;2003-11-01;8.850
-3.682222;40.421667;20;2003-12-01;13.42
-3.682222;40.421667;30;2003-05-01;1.420
-3.682222;40.421667;30;2003-06-01;1.480
-3.682222;40.421667;30;2003-07-01;0.770
-3.682222;40.421667;30;2003-08-01;0.350
-3.682222;40.421667;30;2003-09-01;0.230
-3.682222;40.421667;30;2003-10-01;0.890
-3.682222;40.421667;30;2003-11-01;0.920
-3.682222;40.421667;30;2003-12-01;1.700
-3.682222;40.421667;35;2003-05-01;1.600
-3.682222;40.421667;35;2003-06-01;1.790
-3.682222;40.421667;35;2003-07-01;1.330
-3.682222;40.421667;35;2003-08-01;0.790
-3.682222;40.421667;35;2003-09-01;0.790
-3.682222;40.421667;35;2003-10-01;0.950
-3.682222;40.421667;35;2003-11-01;1.680
-3.682222;40.421667;35;2003-12-01;2.960
-3.682222;40.421667;42;2003-01-01;1.380
-3.682222;40.421667;42;2003-02-01;1.970
-3.682222;40.421667;42;2003-03-01;1.270
-3.682222;40.421667;42;2003-04-01;1.380
-3.682222;40.421667;42;2003-05-01;1.310
-3.682222;40.421667;42;2003-06-01;1.330
-3.682222;40.421667;42;2003-07-01;1.350
-3.682222;40.421667;42;2003-08-01;1.390
-3.682222;40.421667;42;2003-09-01;1.350
-3.682222;40.421667;42;2003-10-01;1.370
-3.682222;40.421667;42;2003-11-01;1.480
-3.682222;40.421667;42;2003-12-01;1.660
-3.682222;40.421667;44;2003-01-01;0.260
-3.682222;40.421667;44;2003-02-01;0.230
-3.682222;40.421667;44;2003-03-01;0.050
-3.682222;40.421667;44;2003-04-01;0.120
-3.682222;40.421667;44;2003-05-01;0.020
-3.682222;40.421667;44;2003-06-01;0.080
-3.682222;40.421667;44;2003-07-01;0.070
-3.682222;40.421667;44;2003-08-01;0.120
-3.682222;40.421667;44;2003-09-01;0.090
-3.682222;40.421667;44;2003-10-01;0.090
-3.682222;40.421667;44;2003-11-01;0.110
-3.682222;40.421667;44;2003-12-01;0.240
-3.693611;40.402225;01;2003-01-01;20.26
-3.693611;40.402225;01;2003-02-01;27.13
-3.693611;40.402225;01;2003-03-01;24.82
-3.693611;40.402225;01;2003-04-01;19.82
-3.693611;40.402225;01;2003-05-01;13.30
-3.693611;40.402225;01;2003-06-01;12.34
-3.693611;40.402225;01;2003-07-01;13.86
-3.693611;40.402225;01;2003-08-01;18.81
-3.693611;40.402225;01;2003-09-01;18.06
-3.693611;40.402225;01;2003-10-01;6.940
-3.693611;40.402225;01;2003-11-01;18.35
-3.693611;40.402225;01;2003-12-01;29.74
-3.693611;40.402225;06;2003-01-01;0.680
-3.693611;40.402225;06;2003-02-01;1.380
-3.693611;40.402225;06;2003-03-01;0.890
-3.693611;40.402225;06;2003-04-01;1.120
-3.693611;40.402225;06;2003-05-01;0.620
-3.693611;40.402225;06;2003-06-01;0.570
-3.693611;40.402225;06;2003-07-01;0.630
-3.693611;40.402225;06;2003-08-01;1.100
-3.693611;40.402225;06;2003-09-01;0.870
-3.693611;40.402225;06;2003-10-01;0.820
-3.693611;40.402225;06;2003-11-01;1.150
-3.693611;40.402225;06;2003-12-01;1.660
-3.693611;40.402225;08;2003-01-01;45.06
-3.693611;40.402225;08;2003-02-01;76.23
-3.693611;40.402225;08;2003-03-01;48.29
-3.693611;40.402225;08;2003-04-01;92.18
-3.693611;40.402225;08;2003-05-01;54.36
-3.693611;40.402225;08;2003-06-01;49.80
-3.693611;40.402225;08;2003-07-01;58.96
-3.693611;40.402225;08;2003-08-01;118.5
-3.693611;40.402225;08;2003-09-01;64.04
-3.693611;40.402225;08;2003-10-01;55.95
-3.693611;40.402225;08;2003-11-01;71.56
-3.693611;40.402225;08;2003-12-01;113.3
-3.693611;40.402225;10;2003-01-01;12.33
-3.693611;40.402225;10;2003-02-01;30.37
-3.693611;40.402225;10;2003-03-01;25.71
-3.693611;40.402225;10;2003-04-01;41.73
-3.693611;40.402225;10;2003-05-01;20.39
-3.693611;40.402225;10;2003-06-01;27.73
-3.693611;40.402225;10;2003-07-01;23.90
-3.693611;40.402225;10;2003-08-01;59.46
-3.693611;40.402225;10;2003-09-01;32.65
-3.693611;40.402225;10;2003-10-01;21.80
-3.693611;40.402225;10;2003-11-01;19.17
-3.693611;40.402225;10;2003-12-01;45.36
-3.693611;40.402225;12;2003-01-01;87.42
-3.693611;40.402225;12;2003-02-01;199.4
-3.693611;40.402225;12;2003-03-01;127.7
-3.693611;40.402225;12;2003-04-01;197.8
-3.693611;40.402225;12;2003-05-01;72.00
-3.693611;40.402225;12;2003-06-01;71.94
-3.693611;40.402225;12;2003-07-01;82.76
-3.693611;40.402225;12;2003-08-01;196.7
-3.693611;40.402225;12;2003-09-01;129.6
-3.693611;40.402225;12;2003-10-01;94.99
-3.693611;40.402225;12;2003-11-01;139.2
-3.693611;40.402225;12;2003-12-01;259.9
-3.693611;40.402225;14;2003-01-01;7.720
-3.693611;40.402225;14;2003-02-01;10.49
-3.693611;40.402225;14;2003-03-01;15.38
-3.693611;40.402225;14;2003-04-01;14.88
-3.693611;40.402225;14;2003-05-01;45.38
-3.693611;40.402225;14;2003-06-01;31.67
-3.693611;40.402225;14;2003-07-01;45.18
-3.693611;40.402225;14;2003-08-01;23.98
-3.693611;40.402225;14;2003-09-01;41.67
-3.693611;40.402225;14;2003-10-01;22.16
-3.693611;40.402225;14;2003-11-01;16.28
-3.693611;40.402225;14;2003-12-01;5.090
-3.704170;40.447224;01;2003-01-01;13.56
-3.704170;40.447224;01;2003-02-01;27.81
-3.704170;40.447224;01;2003-03-01;13.04
-3.704170;40.447224;01;2003-04-01;15.18
-3.704170;40.447224;01;2003-05-01;8.460
-3.704170;40.447224;01;2003-06-01;9.590
-3.704170;40.447224;01;2003-07-01;9.370
-3.704170;40.447224;01;2003-08-01;13.98
-3.704170;40.447224;01;2003-09-01;13.04
-3.704170;40.447224;01;2003-10-01;8.810
-3.704170;40.447224;01;2003-11-01;16.43
-3.704170;40.447224;01;2003-12-01;25.71
-3.704170;40.447224;06;2003-01-01;0.670
-3.704170;40.447224;06;2003-02-01;1.920
-3.704170;40.447224;06;2003-03-01;0.560
-3.704170;40.447224;06;2003-04-01;1.170
-3.704170;40.447224;06;2003-05-01;0.240
-3.704170;40.447224;06;2003-06-01;0.320
-3.704170;40.447224;06;2003-07-01;0.360
-3.704170;40.447224;06;2003-08-01;0.350
-3.704170;40.447224;06;2003-09-01;0.330
-3.704170;40.447224;06;2003-10-01;0.350
-3.704170;40.447224;06;2003-11-01;0.570
-3.704170;40.447224;06;2003-12-01;1.160
-3.704170;40.447224;08;2003-01-01;36.52
-3.704170;40.447224;08;2003-02-01;54.35
-3.704170;40.447224;08;2003-03-01;24.14
-3.704170;40.447224;08;2003-04-01;50.58
-3.704170;40.447224;08;2003-05-01;22.51
-3.704170;40.447224;08;2003-06-01;26.74
-3.704170;40.447224;08;2003-07-01;26.66
-3.704170;40.447224;08;2003-08-01;41.89
-3.704170;40.447224;08;2003-09-01;30.84
-3.704170;40.447224;08;2003-10-01;32.90
-3.704170;40.447224;08;2003-11-01;34.41
-3.704170;40.447224;08;2003-12-01;50.34
-3.704170;40.447224;10;2003-01-01;11.46
-3.704170;40.447224;10;2003-02-01;35.39
-3.704170;40.447224;10;2003-03-01;7.770
-3.704170;40.447224;10;2003-04-01;30.65
-3.704170;40.447224;10;2003-05-01;18.28
-3.704170;40.447224;10;2003-06-01;23.97
-3.704170;40.447224;10;2003-07-01;14.81
-3.704170;40.447224;10;2003-08-01;48.91
-3.704170;40.447224;10;2003-09-01;26.60
-3.704170;40.447224;10;2003-10-01;18.85
-3.704170;40.447224;12;2003-01-01;58.51
-3.704170;40.447224;12;2003-02-01;160.0
-3.704170;40.447224;12;2003-03-01;39.13
-3.704170;40.447224;12;2003-04-01;91.56
-3.704170;40.447224;12;2003-05-01;33.09
-3.704170;40.447224;12;2003-06-01;50.51
-3.704170;40.447224;12;2003-07-01;46.80
-3.704170;40.447224;12;2003-08-01;65.43
-3.704170;40.447224;12;2003-09-01;57.30
-3.704170;40.447224;12;2003-10-01;54.66
-3.704170;40.447224;12;2003-11-01;72.29
-3.704170;40.447224;12;2003-12-01;182.9
-3.704170;40.447224;14;2003-01-01;18.37
-3.704170;40.447224;14;2003-02-01;21.71
-3.704170;40.447224;14;2003-03-01;36.11
-3.704170;40.447224;14;2003-04-01;34.73
-3.704170;40.447224;14;2003-05-01;68.71
-3.704170;40.447224;14;2003-06-01;50.07
-3.704170;40.447224;14;2003-07-01;60.80
-3.704170;40.447224;14;2003-08-01;79.20
-3.704170;40.447224;14;2003-09-01;49.88
-3.704170;40.447224;14;2003-10-01;27.16
-3.704170;40.447224;14;2003-11-01;24.16
-3.704170;40.447224;14;2003-12-01;9.810
-3.704170;40.447224;83;2003-01-01;14.78
-3.704170;40.447224;83;2003-02-01;9.630
-3.704170;40.447224;83;2003-03-01;14.84
-3.704170;40.447224;83;2003-04-01;25.69
-3.704170;40.447224;83;2003-05-01;15.71
-3.704170;40.447224;83;2003-06-01;20.90
-3.704170;40.447224;83;2003-07-01;20.44
-3.704170;40.447224;83;2003-08-01;30.95
-3.704170;40.447224;83;2003-09-01;23.66
-3.704170;40.447224;83;2003-10-01;15.70
-3.704170;40.447224;83;2003-11-01;10.89
-3.704170;40.447224;83;2003-12-01;5.040
-3.704170;40.447224;89;2003-01-01;00.00
-3.704170;40.447224;89;2003-02-01;00.00
-3.704170;40.447224;89;2003-03-01;00.00
-3.704170;40.447224;89;2003-04-01;00.00
-3.704170;40.447224;89;2003-05-01;00.00
-3.704170;40.447224;89;2003-06-01;00.00
-3.704170;40.447224;89;2003-07-01;00.00
-3.704170;40.447224;89;2003-08-01;00.00
-3.704170;40.447224;89;2003-09-01;00.00
-3.704170;40.447224;89;2003-10-01;8.000
-3.704170;40.447224;89;2003-11-01;00.00
-3.704170;40.447224;89;2003-12-01;00.00
-3.677222;40.451667;01;2003-01-01;14.06
-3.677222;40.451667;01;2003-02-01;32.71
-3.677222;40.451667;01;2003-03-01;17.23
-3.677222;40.451667;01;2003-04-01;17.92
-3.677222;40.451667;01;2003-05-01;9.560
-3.677222;40.451667;01;2003-06-01;11.18
-3.677222;40.451667;01;2003-07-01;11.38
-3.677222;40.451667;01;2003-08-01;14.44
-3.677222;40.451667;01;2003-09-01;11.58
-3.677222;40.451667;01;2003-10-01;9.580
-3.677222;40.451667;01;2003-11-01;20.75
-3.677222;40.451667;01;2003-12-01;25.81
-3.677222;40.451667;06;2003-01-01;0.410
-3.677222;40.451667;06;2003-02-01;0.950
-3.677222;40.451667;06;2003-03-01;0.320
-3.677222;40.451667;06;2003-04-01;0.560
-3.677222;40.451667;06;2003-05-01;1.010
-3.677222;40.451667;06;2003-06-01;0.400
-3.677222;40.451667;06;2003-07-01;0.470
-3.677222;40.451667;06;2003-08-01;0.300
-3.677222;40.451667;06;2003-09-01;0.270
-3.677222;40.451667;06;2003-10-01;0.490
-3.677222;40.451667;06;2003-11-01;0.610
